"ID","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age"
9076,"PhD","Married",30732,1,0,"05-01-2013",44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,43
7079,"Graduation","Divorced",63887,0,1,"08-09-2012",38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,61
4653,"Graduation","Together",42011,1,0,"26-03-2013",46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,45
7375,"Graduation","Together",51369,0,1,"25-10-2012",84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,47
709,"Graduation","Divorced",51537,0,1,"09-12-2012",27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,71
460,"PhD","Married",79930,0,0,"08-08-2012",72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,51
3726,"PhD","Together",34320,1,0,"16-02-2014",66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37
1606,"Graduation","Together",38590,1,0,"15-05-2013",65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52
9617,"Graduation","Single",15033,0,0,"16-04-2014",37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,72
3233,"PhD","Married",62745,0,1,"23-03-2013",89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,58
89,"2n Cycle","Married",22212,1,0,"09-12-2013",49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,48
2936,"Master","Together",23661,1,0,"04-12-2013",46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41
9449,"PhD","Single",79761,0,1,"04-10-2013",32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,65
7297,"Graduation","Single",7500,1,0,"26-12-2013",54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,50
9940,"Graduation","Together",64961,0,1,"23-12-2012",97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,65
10735,"Graduation","Single",22804,1,0,"31-07-2013",75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,52
6439,"Graduation","Married",61074,0,1,"17-08-2012",37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,65
7411,"PhD","Married",31686,1,1,"05-06-2014",31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,59
2176,"Graduation","Married",80134,1,0,"20-05-2013",40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,51
9265,"Graduation","Married",75027,0,1,"09-01-2013",74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,70
8867,"PhD","Married",67546,0,0,"31-08-2012",90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,35
10236,"Master","Single",31160,1,0,"16-09-2013",59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48
6340,"Graduation","Single",29938,1,0,"27-10-2013",52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,38
2227,"2n Cycle","Together",26490,0,0,"22-09-2012",92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,65
10992,"Graduation","Together",75702,1,1,"29-08-2012",77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,56
5304,"PhD","Single",30899,1,0,"13-10-2012",35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,49
309,"PhD","Together",63342,0,1,"16-10-2012",48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,62
3406,"Graduation","Single",45989,0,1,"22-10-2012",97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,59
2661,"Graduation","Single",18701,1,1,"04-06-2013",95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,59
3153,"PhD","Single",40737,2,1,"08-12-2013",24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,66
10264,"Graduation","Divorced",15287,1,0,"10-10-2012",60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,44
1184,"PhD","Divorced",69674,0,2,"22-05-2013",46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,55
4200,"Master","Married",44159,1,0,"17-06-2014",85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,53
9396,"PhD","Married",37717,1,0,"23-11-2012",31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,45
2387,"Master","Together",43776,1,1,"03-02-2013",9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,71
6690,"Master","Married",38179,1,1,"14-03-2013",30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,57
9703,"PhD","Married",38097,1,1,"15-10-2012",70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,53
4557,"Graduation","Together",22070,1,0,"04-10-2013",11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,53
2379,"Graduation","Single",69267,0,0,"22-09-2012",31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,70
5726,"Master","Single",31788,1,0,"20-03-2014",15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,40
3066,"PhD","Together",61905,0,1,"04-02-2014",2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,48
6336,"Graduation","Married",29315,1,1,"06-04-2014",55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,63
10967,"Graduation","Divorced",33378,1,1,"06-02-2013",38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,60
2304,"PhD","Together",66313,0,1,"16-09-2013",86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,60
7828,"Master","Together",77882,0,0,"30-04-2014",29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,42
3762,"PhD","Single",69867,0,0,"02-04-2013",30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,37
4391,"Master","Divorced",63841,0,1,"21-04-2013",64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,55
4669,"Basic","Married",24480,1,0,"11-02-2013",46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,42
10144,"Graduation","Together",51369,0,1,"25-10-2012",84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,47
8652,"Graduation","Together",37760,0,0,"31-08-2012",20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,77
1672,"PhD","Together",65640,0,1,"01-03-2014",74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,49
8962,"Master","Married",44319,1,1,"17-04-2014",18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,48
9974,"Graduation","Married",30631,1,0,"12-07-2013",75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,49
10983,"Graduation","Together",75278,0,0,"29-01-2013",17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,71
4697,"Master","Divorced",35416,0,0,"13-06-2013",62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,74
9262,"2n Cycle","Together",32414,0,0,"04-07-2013",11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,39
7254,"Graduation","Together",38361,1,0,"27-12-2013",74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,54
4927,"Graduation","Together",16626,2,0,"15-01-2014",76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52
10451,"Graduation","Together",29672,1,1,"12-03-2013",6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,58
2926,"Master","Together",55951,0,1,"23-08-2012",62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,71
2874,"2n Cycle","Divorced",35388,1,0,"07-03-2013",20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35
9738,"Master","Together",42386,1,0,"13-01-2013",43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,37
7119,"Graduation","Single",68627,0,0,"12-01-2013",45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,41
3924,"PhD","Divorced",57912,0,1,"17-03-2014",34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,58
5827,"Graduation","Divorced",35246,1,1,"16-04-2014",53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,65
5596,"2n Cycle","Together",58821,0,1,"12-10-2013",44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,67
10812,"PhD","Married",46377,1,0,"01-03-2014",89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,45
1717,"Graduation","Single",39747,1,0,"13-04-2014",43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,35
9491,"Graduation","Together",23976,1,0,"27-12-2013",68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,39
6609,"Graduation","Widow",27038,0,0,"18-09-2012",64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,57
6963,"Graduation","Single",77457,0,0,"05-03-2014",85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,76
4440,"Master","Married",64100,0,1,"10-09-2013",93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,59
1379,"Master","Together",42670,0,0,"27-04-2013",12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,31
10032,"Graduation","Divorced",12571,1,0,"18-01-2014",86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,47
2826,"Graduation","Married",22574,2,1,"28-10-2013",28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56
6320,"Master","Single",70893,0,0,"06-02-2013",42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,47
3050,"Graduation","Married",54198,1,1,"17-12-2013",13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,57
231,"Master","Together",28839,1,1,"11-03-2014",86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,67
2392,"Graduation","Married",40321,1,1,"29-07-2013",59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,51
9478,"Graduation","Single",66503,1,0,"14-08-2012",30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,38
113,"Graduation","Married",30833,1,1,"16-07-2013",33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,72
1802,"Graduation","Married",64795,0,1,"17-01-2013",23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,52
520,"Graduation","Married",34421,1,0,"01-07-2013",81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49
8275,"PhD","Divorced",47025,1,1,"09-02-2014",6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58
9750,"PhD","Divorced",64325,0,1,"07-02-2013",41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,62
2607,"Graduation","Single",40464,0,1,"11-01-2013",78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,70
7214,"Graduation","Married",62187,0,0,"05-07-2013",49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,66
5835,"PhD","Divorced",14849,1,0,"02-07-2013",39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,47
3896,"Graduation","Married",27255,1,0,"07-11-2013",3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39
10350,"PhD","Married",54432,2,1,"09-05-2013",37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,73
7786,"PhD","Single",29999,1,0,"13-02-2013",22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,37
2861,"Graduation","Single",24072,1,0,"16-04-2013",79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,40
663,"PhD","Single",33996,0,0,"11-09-2013",46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,34
10675,"PhD","Married",66334,0,1,"03-04-2013",82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,67
2521,"Master","Married",35178,1,0,"10-01-2013",10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,52
9592,"Graduation","Together",22010,1,0,"30-06-2013",51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40
10151,"Graduation","Divorced",62204,0,2,"12-09-2012",38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,63
4099,"Graduation","Married",30675,1,0,"12-11-2012",14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51
9560,"Graduation","Together",83003,0,0,"03-03-2013",18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,58
10172,"Graduation","Single",68655,0,0,"10-08-2012",95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,35
11191,"Graduation","Divorced",41411,0,0,"07-12-2013",11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,37
9707,"PhD","Married",55212,0,1,"23-11-2012",65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,54
6245,"PhD","Together",59292,0,1,"13-06-2013",71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,73
8234,"Basic","Together",27190,1,0,"15-08-2013",13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,50
8553,"Graduation","Married",44300,1,1,"23-06-2013",65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,58
8842,"Graduation","Widow",30372,1,1,"25-12-2012",33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,52
11030,"Master","Married",33181,1,0,"03-01-2014",90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,47
2579,"Graduation","Married",71113,0,1,"17-12-2013",95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,66
175,"Graduation","Married",71952,1,0,"10-01-2013",93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,37
9185,"PhD","Single",69759,0,0,"28-10-2013",38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,57
11056,"Graduation","Married",72099,0,0,"27-10-2012",18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,49
9365,"PhD","Single",60000,0,1,"22-12-2012",57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,47
6201,"Graduation","Single",38643,1,1,"29-11-2013",45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,45
2061,"Graduation","Married",50737,0,1,"11-05-2013",61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,68
6184,"PhD","Married",68462,0,0,"12-12-2012",6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,54
6142,"Master","Married",65073,0,0,"20-08-2013",65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,80
4107,"PhD","Together",46681,0,2,"08-10-2013",52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,75
9336,"PhD","Widow",62187,0,1,"22-03-2014",38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,54
2958,"Graduation","Married",28442,2,0,"24-02-2014",53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,45
933,"PhD","Married",37717,1,0,"23-11-2012",31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,45
5837,"Graduation","Married",51479,1,1,"28-12-2012",67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,56
10704,"Graduation","Single",54803,0,1,"21-08-2012",65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,54
5125,"Graduation","Married",79530,0,0,"17-05-2013",64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,63
4432,"Graduation","Divorced",31615,1,0,"16-03-2013",82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47
2928,"PhD","Single",52614,0,1,"01-12-2012",63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,48
5680,"2n Cycle","Married",35684,1,0,"22-04-2014",66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39
10313,"Graduation","Married",48178,1,1,"28-10-2012",69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,48
2557,"Master","Single",29548,1,0,"29-08-2013",52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,53
1245,"Graduation","Single",63810,0,1,"11-11-2012",45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,57
1519,"PhD","Single",38578,1,1,"22-06-2013",2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,51
10703,"Master","Single",46098,1,1,"18-08-2012",86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,48
1726,"Graduation","Single",22585,0,0,"18-03-2013",23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,53
4459,"Graduation","Single",30279,1,0,"30-12-2012",13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34
1729,"PhD","Together",66426,0,1,"02-10-2013",14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,62
1517,"Graduation","Single",30822,1,0,"14-06-2013",92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54
2098,"PhD","Married",33581,2,0,"08-01-2013",38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54
9543,"Graduation","Married",19986,1,0,"14-11-2013",74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,38
6878,"Graduation","Widow",27421,0,0,"12-12-2012",14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,69
3310,"2n Cycle","Married",35688,2,1,"22-08-2012",94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,50
2724,"Master","Single",36143,1,0,"30-03-2014",33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,42
948,"Graduation","Single",10245,1,0,"15-05-2013",32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,52
6720,"Master","Together",43795,0,1,"16-10-2013",11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,55
6202,"Graduation","Together",63381,0,1,"05-10-2012",78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,63
2066,"Graduation","Together",38823,0,1,"30-08-2012",56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,74
9799,"PhD","Divorced",83664,1,1,"08-05-2013",57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,55
8318,"Graduation","Together",90300,0,0,"03-01-2014",7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,44
5642,"Master","Together",62499,1,0,"09-12-2013",0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,44
2669,"Graduation","Single",74293,0,0,"04-05-2014",66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,30
455,"PhD","Married",51012,0,0,"18-04-2013",86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,77
7683,"Master","Married",70777,0,1,"25-02-2014",80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,55
3428,"PhD","Together",68682,0,0,"06-10-2013",56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,32
7414,"Graduation","Married",43824,1,1,"15-09-2012",18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,52
6354,"Graduation","Together",15345,1,0,"31-08-2012",51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,3,11,1,39
798,"Graduation","Single",23442,1,0,"24-12-2012",71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36
8213,"2n Cycle","Together",14515,1,0,"09-11-2012",71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,43
2488,"2n Cycle","Divorced",31395,1,1,"23-03-2013",80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,67
9999,"Graduation","Together",75276,0,0,"27-09-2012",2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,58
7617,"Graduation","Single",42373,1,1,"15-08-2013",83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,49
615,"Graduation","Together",30507,0,0,"11-03-2013",29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,63
194,"Graduation","Married",48006,1,1,"09-06-2014",55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,58
3645,"PhD","Single",27213,1,0,"30-08-2012",19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,51
8890,"PhD","Divorced",65808,1,1,"30-05-2014",1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,52
5049,"PhD","Together",30351,1,0,"06-06-2013",19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,49
9973,"Graduation","Married",50437,0,2,"17-10-2012",28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,60
7301,"2n Cycle","Single",23616,1,0,"17-11-2012",76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,41
7030,"PhD","Married",66465,0,1,"30-03-2013",1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,68
7422,"Graduation","Single",46923,1,0,"22-08-2012",90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,36
3523,"Graduation","Together",75072,0,1,"23-01-2013",83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,61
7106,"PhD","Married",75865,0,0,"31-03-2014",73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,80
6504,"2n Cycle","Together",19789,1,0,"20-11-2013",24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,48
5067,"Graduation","Together",80134,0,0,"14-02-2014",11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,29
5929,"PhD","Married",37401,1,0,"06-05-2014",14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50
3129,"Graduation","Married",30096,1,0,"22-05-2014",30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,40
6528,"Master","Together",18492,1,0,"05-06-2014",75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41
1361,"Master","Married",82584,0,0,"04-06-2013",26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,49
6932,"PhD","Married",93027,0,0,"13-04-2013",77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,82
7284,"Graduation","Married",48686,1,2,"04-12-2013",8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,70
1340,"Graduation","Married",92910,0,0,"24-04-2014",42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,37
8746,"Graduation","Married",75433,1,0,"05-04-2014",28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,34
5987,"2n Cycle","Together",10404,1,0,"04-05-2014",52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,34
3725,"PhD","Single",84865,0,0,"09-05-2013",1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,62
4324,"Graduation","Married",42387,1,0,"29-10-2012",42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,34
6694,"Graduation","Married",75236,0,1,"25-11-2013",27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,59
498,"Graduation","Single",30015,1,0,"02-02-2014",28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,53
9347,"Master","Together",50943,0,1,"21-06-2013",49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,67
9699,"Graduation","Divorced",67272,0,1,"21-12-2013",12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,3,11,0,57
10664,"Master","Widow",51529,0,1,"07-09-2013",14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,74
5455,"PhD","Married",32011,1,0,"22-08-2013",89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,52
456,"2n Cycle","Married",7500,1,0,"07-02-2013",96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37
5012,"Graduation","Married",28691,1,0,"04-07-2013",56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34
7495,"PhD","Married",56223,0,1,"20-12-2013",72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,75
5029,"Graduation","Married",18100,0,0,"06-08-2013",14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,77
10642,"Graduation","Single",30279,1,0,"30-12-2012",13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34
2106,"2n Cycle","Married",20130,0,0,"17-03-2014",99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49
